tract,total_pixels,frac_veg,mean_patch_size,edge_density
17031351000,4132357,0.15464757764152517,29.798517206005783,0.12435005017747335
17031351100,966168,0.08349997101953284,15.328709861295838,0.09617216262968532
17031351400,1694512,0.1039821494329931,10.393381702353565,0.14952429132586256
17031351500,833093,0.0710977045780003,7.210103469263542,0.11390044773079014
17031360200,646435,0.10084385901134685,16.56224593495935,0.08273346394253195
17031380100,1218313,0.12100420827816825,16.26445278022948,0.15069183552185336
17031380200,599056,0.0978856734595764,17.710359408033828,0.10948546739984288
17031380600,3605864,0.12060438219522422,10.039545674908235,0.1767610507194141
17031381200,751302,0.06355899491815542,10.295817162570073,0.1138583508006445
17031381400,1224290,0.07183673802775487,9.72026967285588,0.0807796982969386
17031381500,543457,0.06067637365973757,8.854726100966703,0.09539050439535156
17031381800,1219626,0.093626242799022,10.59070673344463,0.1431169517586008
17031381900,480790,0.050410782254206615,9.36876691148048,0.0943033520339426
17031390100,2711527,0.12781174592766364,31.191161911619115,0.0880242487943343
17031390200,983713,0.16530431131844348,34.9327604726101,0.14927871573841794
17031390300,1052947,0.1347589194897749,21.564437689969605,0.15446672446420748
17031390400,907722,0.10452098770328361,11.209357277882798,0.1697310114281272
17031390500,908366,0.3036837574281732,32.50335807705903,0.2886736161385306
17031390600,903136,0.29264141834673846,44.569139966273184,0.25542623534829567
17031390700,4037808,0.0605437405641873,22.715480393978815,0.04141154075321817
17031400300,4377897,0.30693527051915565,20.45439461746887,0.2071153329589021
17031400400,909545,0.10230939645647,15.923169062286105,0.1482049475998378
17031400500,1537640,0.1399644910382144,15.423176150207826,0.20061688132001929
17031400800,1837402,0.10678501492868735,12.063883423512051,0.15668409475040282
17031410100,1353681,0.05847020088189167,19.447174447174447,0.050286769068494955
17031410200,180875,0.18945680718728403,39.16342857142857,0.17680473372781066
17031410500,731854,0.06981173840684071,8.070131100931922,0.13275687599663907
17031410600,701902,0.16541055588956863,16.870386515547807,0.20929922691501618
17031410700,723278,0.20761311694811677,34.40925756186984,0.1985922871304418
17031410800,694717,0.12781031700678117,29.489206243772834,0.0972642766073891
17031410900,2684881,0.07200319120288758,25.346794283466632,0.0726400155177978
17031411000,5270300,0.07675103884029372,23.322244003690038,0.07446466625378236
17031411100,789026,0.2108004045494065,30.142624139180864,0.14550961595012646
17031411200,1120938,0.20872519265115466,24.99925205684368,0.22821108409871635
17031420100,3847668,0.09801599306385063,21.43775579809004,0.08817469715639052
17031420200,771470,0.10553359171451904,25.936922586811086,0.10991072124220301
17031420300,682081,0.09420875233293406,19.10734463276836,0.11970945622935263
17031420400,682138,0.06455145439779048,9.955460094958173,0.11676067965493733
17031420500,684462,0.049945796844821186,9.662521198417185,0.08799361412405503
17031420600,677898,0.08888947894816034,13.729323308270677,0.1370992861684918
17031420700,1808410,0.10802306998965942,14.82057507017677,0.15651738429160414
17031420800,966944,0.057547282986398385,9.388392103931162,0.09819779659937591
17031421200,906902,0.1293778159051364,22.83631763332036,0.07593826477818354
17031430101,910011,0.08152428926683304,19.862918340026773,0.10803463959693654
17031430102,2770834,0.10304009550914996,25.14593975691386,0.07727229408350156
17031430200,1838359,0.18232945795679734,34.178342000611806,0.18411333970073226
17031430300,1129713,0.13707729308240235,24.106164383561644,0.14786278132348002
17031430400,1523169,0.1442847116767739,25.030751708428244,0.14341679355443737
17031430500,953707,0.0913907520863326,24.400895856662935,0.11040307338953462
17031430600,927370,0.09667015322902402,17.791029966263146,0.13484900543929296
17031430700,1024170,0.027579405762715174,12.57613535173642,0.025759391433712517
17031430800,912662,0.09537923130359323,17.692886178861787,0.13722735000563133
17031430900,936155,0.12240921642249414,25.624776386404292,0.14474121445813348
17031431200,2098001,0.12321204804001523,6.6871637003311255,0.183354349177772
17031431301,1387555,0.11831891348451053,9.316422653501306,0.1550303567493213
17031431302,1216938,0.09344765304395129,14.273879753985188,0.09103290443348529
17031431400,6150583,0.05294359900516748,11.897913697979465,0.03915752259935535
17031440101,1732801,0.08558339936322751,9.859650289209494,0.10977359238699445
17031440102,1744923,0.1400909954192821,17.099048684946837,0.14284138655462184
17031440201,2349367,0.06457782032351693,8.036283701467239,0.08987758686165805
17031440202,2173374,0.14319762728366126,20.18562718899987,0.17213636363636364
17031440300,4517044,0.12041547525328511,6.733457953180901,0.1817848952011346
17031440600,1853479,0.15073005952589696,22.3571542893726,0.1575155437513221
17031440700,910984,0.10418953571083575,16.58483312947755,0.14888260735576975
17031440800,777964,0.12771542127913374,13.931295569265282,0.10391896216429117
17031440900,2064619,0.1552131410202076,18.975367124585503,0.15806878757268625
17031450300,4103617,0.0818304924655493,7.710346252755327,0.07353523685986471
17031460100,16087408,0.02282393782764756,8.725712927756653,0.028381915300959643
17031460200,1669042,0.12498547070714817,12.850736154746505,0.1584780532630096
17031460301,1674839,0.11894038770293741,19.41578947368421,0.1594274409348703
17031460302,2535004,0.14542935632448706,22.106134196797985,0.15006164789567278
17031460400,3377731,0.12411971231575279,29.26857023177883,0.15545323538715686
17031460500,5104705,0.10481173740696083,8.837239647853592,0.08039270873387712
17031460800,2276839,0.09951603956186625,14.367002726523365,0.11405561113265403
17031461000,1728742,0.027590004754902697,6.983308931185944,0.033680971371936014
17031470100,4416003,0.1618705874973364,24.99024611942386,0.12099759767616176
17031480100,1840200,0.10076785132050864,18.931393568147012,0.12803059399256642
17031480200,796246,0.11380276949585932,21.73542816023027,0.12610186804412968
17031480300,1156876,0.13431776612186613,20.259322033898304,0.10474248927038626
17031480400,5064205,0.09278652819149304,16.555915721231766,0.13272898998844387
17031480500,5652037,0.07850143231546432,17.42980043997486,0.068397035433383
17031490200,2420204,0.1514789662359041,24.344910020585697,0.1117292880029957
17031490500,3957469,0.07742170564065062,11.706938713128535,0.11060250013412737
17031490600,1899073,0.09268785349483669,17.278983017571413,0.1224773166023166
17031490700,1778763,0.15233676436939603,21.83665081795471,0.18919123081605146
17031490800,3005045,0.11275272084111886,18.4105085850902,0.10069022387520794
17031490901,2350416,0.15379064812356621,23.801409099888062,0.15745136273982427
17031490902,3324800,0.1370906520692974,20.23974245115453,0.1275649845382783
17031491000,3551427,0.23087958727576266,30.133107934291278,0.23399833703786227
17031491100,3673605,0.18216003081441798,29.039402881444193,0.18944296308427716
17031491200,2319876,0.19532638813453823,31.62569793411502,0.2178403230121254
17031491300,2481732,0.2233162162554216,27.582292340616135,0.2726588790870944
